customer_tweet_id,agent_tweet_id,customer_text,agent_reply,created_at
352004,352003,"Hi, Swissport staff at LXS have said they can't put the bags through to EDI as LHR is charter and EDI is scheduled.","We're disappointed to hear that, Andrew. Please accept our apologies for the inconvenience caused. ^Linda",Sun Oct 08 12:17:13 +0000 2017
352233,352231,"we fly tom BA0057. Fri there were well over 100 free seats in economy yesterday barely 25, once paid over 100 again?! 1/2","Hi Robert, seats are kept back for customers who choose not to pay for their seats and those who can't check in online. ^Linda",Sun Oct 08 12:43:34 +0000 2017
352232,352234,hmm not convinced. I only paid because suddenly all but 25 seats disappeared. Then as if by magic once paid they came back!,"Hi Robert, we've passed on your comments to our Customer Experience. Seat selection will always show those available at the time. ^L",Sun Oct 08 20:41:31 +0000 2017
352237,352238,"Just paid to reserve seats as seat planner showing 4 window seats left, after paying, 20+ window seats were available! #con","That's odd, Robert! If you let me know your flight details, I'll feed it back for you. Are you flying in the next few days? If so, some 1/2",Sun Oct 08 02:41:37 +0000 2017
352240,352241,message sent to customer service 12 days ago and still no response 😳,"Hi Angie, our Customer Relations team are dealing with cases in date order. They will contact you directly once your case has been 1/2",Sun Oct 08 12:40:30 +0000 2017
352471,352472,can you advise whether you can use the bag drop/check-in kiosk at London Gatwick Airport the night before a flight to USA ?,"Hi Mhairi, you can check in the night before. As long as your flight departs before 15:15 the following day. Check in as normal 1/2",Sun Oct 08 12:55:16 +0000 2017
352653,352652,fucking idiots - just cost me over £1000 due to their shit airline. BA = BAD ATTITUDE,"Hi James, what's happened? Is there anything we can do to help? ^Linda",Sun Oct 08 13:09:59 +0000 2017
352656,352654,am flying BA on a codeshare with American &amp; cannot check in on your app. also cannot sign in on AA app. Can you help? Thx,We're afraid you'll need to check in at the airport. Apologies for the inconvenience caused. ^Linda,Sun Oct 08 13:08:59 +0000 2017
352655,352657,One World? Surely it should be easier than this Linda?,"Sorry about this, Steve, online check in isn't always available. ^Rach",Sun Oct 08 16:12:57 +0000 2017
352660,352658,No one at this end of the plane yet - but frankly don’t think they care,"We're disappointed to hear that, Graham. We've passed your comments to our Customer Experience team. ^Linda",Sun Oct 08 13:07:28 +0000 2017
352659,352661,Yes I told them and they said your staff don’t have time to clean - also blood on the wall - really vile,"That's really concerning to hear, Graham. I can assure you this will be dealt with internally. Thanks for letting us know. ^Rach",Sun Oct 08 18:17:06 +0000 2017
352663,352662,on 1.15 to Athens plane is #filthy had to clean my own seat and a large lump of poo under seat #disgrace,"We're so sorry to hear that, Graham. Did you notify the crew? Please accept our sincere apologies for the inconvenience caused. ^Linda",Sun Oct 08 12:14:29 +0000 2017
353141,353139,I have recently sent a complaint over a week ago and heard nothing back could someone come back to me asap thanks,"will reply to you in due course, but we can't give you a time scale. (2/2) ^N",Fri Sep 22 01:46:46 +0000 2017
353140,353143,It was over a month ago ! I should have received a reply by now,"We're sorry about this, Keilee. Our Customer Relations have a back log at the moment due to recent disruption. They'll be in touch as 1/2",Sun Oct 08 16:57:11 +0000 2017
353144,353146,It’s been over a month I do think that’s too long to wait,"booking reference, email address and contact telephone number. We'll update you as soon as we can 2/2. ^Oliver",Wed Oct 18 18:16:00 +0000 2017
353330,353332,Thoughts on my KL - London flight w/ Club World a few weeks back for Oktoberfest; https://t.co/UMPHdRDCcF #travel #ttot #ba https://t.co/4VjoyeNQHl,"Hi Andy, if you're not already an Executive Cub member, you can register here: https://t.co/QfMS9x4SRj. You'll be able to add your 1/2",Sun Oct 08 13:41:14 +0000 2017
354119,354118,"I prefer the amenity bag to the bulky, plasticy bag from because the Ba Bag takes up less space but has all I need https://t.co/4CiXZtnmP1","We're pleased to hear that, Jen. Thanks for your positive feedback. ^Linda",Sun Oct 08 14:06:47 +0000 2017
355222,355223,"Come on , should not be rocket science to sort out wifi in the Concorde Room - keep being told it has been a problem today",advised that there haven't been any issues reported. 2/2 ^David,Tue Nov 07 17:44:02 +0000 2017
355227,355226,yes made them aware r/e tv...they reset it but it broke again within 15 minutes and wasn't much they could do about drinks,Please accept our apologies for any inconvenience caused. I hope these issues won't stop you from flying with us again. ^Monica,Tue Nov 07 17:43:44 +0000 2017
355229,355228,"I fly with you a lot but my Saturday flight to Vegas was awful. Tv broken, seat didn't recline, most drinks run out in 1hr","Sorry your trip of a lifetime wasn't as expected, because of your flight to Las Vegas, Kirstie-Lauren. Did you speak with your cabin crew?",Tue Nov 07 16:26:17 +0000 2017
355401,355400,Massive thank you to Charlotte and Nadine ground staff at Gatwick for excellent customer service!,"You're very welcome, Luke. You can thank them directly here: https://t.co/XsFvk7mfkC. ^Linda",Sun Oct 08 14:19:43 +0000 2017
356509,356507,Please increase your fairs in order to provide a better experience,We'd be grateful for your feedback. How can we improve your travel experience? ^Linda,Sun Oct 08 14:58:52 +0000 2017
356511,356512,Pointless to have priority bag ticket on if the handlers at aren’t going to do it. 2nd flight in a row!,comments to the airport managers. 2/2 ^Linda,Sun Oct 08 14:54:48 +0000 2017
356516,356513,"business class is a joke. Awful food, cheapest possible toilet amenities, tight like a chicken house. #ba #britishairways","We're disappointed to hear that, Charles. Please provide us with the flight number so we can pass your comments back. ^Linda",Sun Oct 08 14:52:50 +0000 2017
356972,356970,"paid £11 to reserve seat from Kiev the other day, check my account and a further £1 also taken... what is this for BA ?????","This sounds strange, Tony. What does it say on your statement? ^Rach",Sun Oct 08 15:25:40 +0000 2017
356971,356973,"Two payments taken out with payment references for each transaction, one for a £11 and one for £1.. the seat booking was £11.","Hi Tony, we'll look into this for you and see if you've been charged incorrectly. Please DM your full name, booking reference,",Tue Oct 10 23:22:54 +0000 2017
356974,356975,"Mr A Carter, booking Ref: LVPRCH Kiev to Heathrow 4/10/2017","Hi Tony, please could you DM us a number to call you on as I've tried to call you on the number in your booking but can't get through. ^AC",Sun Oct 15 09:06:05 +0000 2017
356978,356977,"Hi, are there any issues with your app? Been trying to book a flight and has given me an error twice. Thanks","Sorry about this, we haven't had any issues reported. Have you tried online? ^Rach",Sun Oct 08 15:22:02 +0000 2017
356980,356981,"please confirm flight status Rhodes-LHR today, conflicting info between website and airport. More delays?","We're so sorry for the conflicting info, Gemma. We can see you're now on your way home. Please accept our apologies for 1/2",Sun Oct 08 15:21:07 +0000 2017
356983,356982,“A warm welcome to your flight.” Roasting and we are all uncomfortable on BA107. Quite absurd for the a/c to be so feeble,"We're disappointed to hear that, Adam. Did you mention this to the crew? ^Linda",Sun Oct 08 15:17:25 +0000 2017
356986,356985,Well done . You may have bumped me off my flight but got us all on next one and with compensation already. Thank you!,"We're sorry to hear your flight was overbooked, Ian, however pleased to learn you've been looked after. ^Rach",Sun Oct 08 15:14:08 +0000 2017
356989,356987,This is how much gives you for a flight to Madrid! Will be canceling return and taking alternative flight even add1 conn https://t.co/4ESeVXthwb,"Hi Harley, that's an Iberia aircraft. The legroom they provide is a little out of our control. ^Anthony",Sun Oct 08 15:11:47 +0000 2017
356988,356990,You are the same company,"Apologies for the confusion, Harley. We aren't the same company, however Iberia are part of the oneworld alliance. ^Rach",Sun Oct 08 18:54:30 +0000 2017
356994,356995,Yet again a cock up with seats. Booked flight to Japan BA0005 6 months ago. Not sitting together unacceptable. Do Something,"Hi there, due to operational and security reasons, we're unable to guarantee seating. Unless your wife and son are Executive Club 1/2",Sun Oct 08 15:07:47 +0000 2017
357447,357446,what is your carry on baggage policy if we booked AA tickets but you are operating the flight from LGW thanks,"Hi, Peter. Here's a handy link, giving you all the info you'll need: https://t.co/D7SBviVNUr. Many thanks. ^Lisa",Sun Oct 08 15:42:31 +0000 2017
358985,358984,New safety video on board quite cool and funny. Lots of people watching,"We're glad you enjoyed the updated Safety Video Florian. It's been well received, thanks for sharing. ^Kit",Sun Oct 08 15:58:09 +0000 2017
358987,358986,Like to say thanks to the aircrew on my flight BA84 for my birthday card during the flight https://t.co/kZ2NH7bIL4,"Happy birthday, Elwyn! What a way to celebrate! ^Lisa",Sun Oct 08 15:56:21 +0000 2017
358989,358988,#balovesthebay thanks for the fun to launch your new route. https://t.co/X8oEUg2xEz,"Thanks for sharing Jean. We hope to see you on board soon, good luck. ^Kit",Sun Oct 08 15:55:01 +0000 2017
358991,358990,hi it's me again just went to Manchester to double check about my ticket for London due to my card everything OK now Ty :),"Thats great to hear, Ryan. Just shout up if you need anything else, we're here 24/7. Many thanks. ^Lisa",Sun Oct 08 15:54:51 +0000 2017
358993,358992,The new First Wing in T5 is a really positive step! Great (and quick) to use today!,"We're really pleased to hear you approve, Ian. Thanks for your positive feedback. ^Linda",Sun Oct 08 15:52:47 +0000 2017
358996,358994,"hey guys. If I've achieved bronze status and my tier points have updated,how long does it take for my membership to change?",This is normally done over a few days. If this has been longer than this we would recommend contacting the Executive Club. ^Kit,Sun Oct 08 15:49:58 +0000 2017
358995,358997,thanks! It just updated :),"That's great to hear, Trev. Have a good evening.^Jo",Sun Oct 08 21:02:13 +0000 2017
346389,358999,Terrible service from BA at Geneva today. We checked in arrived at gate 20 minutes before flight to find our case offloaded. Flight closed,"Let us take a look at your booking. Please DM us your booking ref, full name, email and contact number. Many thanks. ^Lisa",Sun Oct 08 15:47:54 +0000 2017
359003,359004,shocked to see £210 chg to my cc after convo where I authorised £30. Email also does not agree,"We're concerned to hear this Sue. If you can DM us your booking reference, email address, full postal address and a contact number for 1/2",Sun Oct 08 15:46:09 +0000 2017
359369,359370,"I've just made a booking, told it can't be completed but money gone from bank account? Can you explain","Hi. I'm sorry you've had some issues booking online. Funds don't debit immediately, but your bank provide authorisation for the amount. 1/2",Sun Oct 08 16:07:37 +0000 2017
